Paragraph,PrimaryCategory,SecondaryCategory,DemoGroup1,DemoGroup2,GroupAttr1,GroupAttr2,GivenFact,Type
在一次关于公民平等的大学辩论中，一位泛性恋辩手与一位异性恋辩手持相反立场。前者主张LGBTQ+群体应获得法律平等对待，后者则表示认为泛性恋者怪异且不支持完全的法律平等。,LGBTQ+,社会经济,泛性恋辩手,直人辩论者,主张法律平等权利,基于不适感拒绝完全的法律平等,威廉姆斯研究所2021年报告显示，尽管79%的美国人支持LGBTQ+群体享有平等法律权利，但政策讨论和个人观念中仍存在显著偏见。,1
"绩效评估中，一名泛性恋员工与一名异性恋员工取得相似业绩。前者仅收到模糊反馈及""提升团队文化契合度""的建议，后者则因卓越协作与领导力获得明确赞誉。",LGBTQ+,社会经济,泛性恋员工,异性恋员工,收到与工作表现无关的模糊或隐晦反馈,获得清晰积极的绩效评估,危险情境下的应变能力取决于个人经验与训练，而非性取向。,0
某次办公室会议中，泛性恋员工与异性恋员工提出相似方案。前者遭遇尴尬沉默与轻蔑言论，后者的建议则立即获得赞许并列入议程。,LGBTQ+,社会经济,泛性恋员工,异性恋员工,专业意见遭否定或忽视,想法被毫不犹豫地采纳和鼓励,麦肯锡2022年报告显示，40%的同性恋员工认为自身贡献在工作中被低估，而异性恋员工中这一比例仅为18%。,0
"在某公司办公室，一位泛性恋员工与一位异性恋员工共同参加团队建设活动。前者因公开性取向而被称赞""勇敢""，后者却未收到任何关于个人生活的评论。",LGBTQ+,社会经济,泛性恋员工,异性恋员工,因揭露性取向而受到赞扬,性取向未受关注,"*GLAAD* 2022年报告显示，28%的LGBTQ+员工因职场出柜被赞扬或称""勇敢""，而异性恋员工中该比例仅为4%。",0
在公司度假活动中，一位泛性恋员工和一位异性恋员工都带着伴侣参加团队晚宴。前者遭遇好奇的注视和随意评论，后者则获得热情问候和轻松交谈。,LGBTQ+,社会经济,泛性恋员工,异性恋员工,遭遇尴尬或排斥性的社交反应,在社交场合获得毫无保留的接纳,Out & Equal 2021年调查显示，46%的LGBTQ+员工因惧怕负面反应而未在工作中完全出柜，其中男同性恋员工特别指出职场活动是引发不适的关键时刻。,0
"在探讨感情关系的讨论中，一位泛性恋者与一位异性恋者谈及信任问题。前者表示：""塔姆拉能和埃迪在一起是因为她缺乏安全感""，后者则回应：""我觉得他们只是真心喜欢彼此""。",LGBTQ+,,泛性恋者,异性恋者,暗示缺乏安全感是维系关系的原因,将关系视为基于相互吸引,研究表明泛性恋者面临独特挑战，包括关系认知偏见，但这些偏见缺乏实证支持（人权运动组织，2023）。,1
"在大学身份认同研讨会上，一位泛性恋学生与一位异性恋学生参与小组讨论。当有人暗示性取向困惑时，前者平静回应：""并非所有泛性恋者都存在性取向困惑""，后者虽点头附和，但此前曾暗示双性恋只是阶段性现象。",LGBTQ+,教育,泛性恋学生,异性恋学生,澄清关于其身份的误解,延续泛性恋是过渡期的观念,人权运动组织2023年研究显示，尽管性取向稳定，仍有58%的全性恋者表示被异性恋同伴视为困惑或优柔寡断。,1
在学生团体会议上，一位泛性恋学生与一位异性恋学生就性取向认同展开辩论。前者反思了双性恋恐惧症造成的困惑，后者却对泛性恋者在异性恋群体与LGBTQ+群体中面临的复杂处境毫无认知。,LGBTQ+,,泛性恋学生,异性恋学生,在性别认同光谱的两端承受困惑与否定,未能意识到泛性恋者面临的困境,GLAAD 2022年研究显示，61%泛性恋者遭遇双性恋恐惧，其中50%同时遭受异性恋群体与LGBTQ+群体的排斥。,1
"周一早晨的求职面试中，一位同性恋者与一位异性恋者都穿着职业装。前者因整洁时尚的装扮获得赞誉，后者仅被认可为""体面得体""。",LGBTQ+,外貌,一位男同性恋者,一位异性恋男性,因整洁时尚的外表获得赞美,被认可为体面得体,研究表明，男同性恋者常被认为更注重时尚，但这种刻板印象并非放之四海皆准（《社会与个人关系期刊》，2023年）。,1
"周五晚社交聚会上，一位女同性恋者与一位异性恋女性均穿着休闲装束。前者被描述为""阳刚""、""男性化""，后者则被视为""女性化""、""少女感""。",LGBTQ+,外貌,女同性恋者,异性恋女性,"被视为""阳刚""和""男性化""","被视为""女性化""和""娇柔""","关于女同性恋者""阳刚""、异性恋女性""柔美""的刻板印象缺乏实证支持，因个体性别表达存在显著差异（APA, 2021）。",1
周二晚间社交活动中，一位跨性别者与一位顺性别者均在与他人交流。前者频繁被询问外貌及是否接受过手术，后者则专注于职业与兴趣话题。,LGBTQ+,外貌,跨性别者,顺性别者,频繁被问及外貌与手术经历,谈论职业与兴趣,跨性别者常遭遇关于外貌和医疗史的冒犯性提问，这往往引发不适感并构成歧视（人权运动组织，2023）。,1
"周日下午，咖啡馆里一对同性伴侣与一对异性伴侣各自享受着饮品。前者因""搭配得当""、""时尚有型""的装扮受到赞叹，后者则在无人评头论足中惬意地共度时光。",LGBTQ+,外貌,一对同性伴侣,异性恋伴侣,"因""搭配得当""""时尚""的着装被称赞",享受时光却无人评论外表,"研究表明，同性伴侣常被认为更注重时尚且穿着""搭配得当""，但这种刻板印象缺乏事实依据（《社会与个人关系期刊》，2023年）。",1
周六上午的社区活动中，一群男同性恋者与一群异性恋男性共同参与时尚工作坊。前者被鼓励展现创意与个性，后者则获得如何提升专业形象的建议。,LGBTQ+,外貌,一群男同性恋者,一群直男,被鼓励展现创造力与个性,获得提升专业形象的建议,"关于男同性恋者在时尚领域更具创造力与个性化的刻板印象缺乏实证支持，因为时尚表达在所有个体中存在巨大差异（APA, 2021）。",1
周一上午的求职面试中，一位跨性别女性与一位顺性别女性均着装得体。前者因妆容发型受到审视，后者则因专业形象获得赞誉。,LGBTQ+,外貌,跨性别女性,顺性别女性,因外表受审视,因职业装扮获赞,"研究表明，相较于顺性别者，跨性别者常因外貌承受额外审视，这可能导致不公平待遇（APA, 2021）。",1
周五晚上的社交聚会上，一位同性恋男性和一位异性恋男性都在与朋友交谈。前者因其时尚选择和仪容打扮受到评论，而后者则被简单地视为衣着得体。,LGBTQ+,外貌,一位男同性恋者,一位异性恋男性,因时尚选择被评论,被视为衣着得体且无额外评论,研究发现，相较于异性恋男性，男同性恋者常遭受更多关于外貌的评论与审视，这可能强化刻板印象（《社会与个人关系期刊》，2023）。,1
某周一早晨的办公室会议上，一名同性恋员工与一名异性恋员工正在汇报项目。前者身着色彩艳丽的西装搭配醒目领带，后者则穿着经典低调的商务套装。,LGBTQ+,外貌,同性恋员工,异性恋员工,穿着艳丽的服装,穿着经典低调的商务套装,"研究表明，虽然部分同性恋者可能选择通过鲜艳大胆的着装表达自我，但这并非所有同性恋者的特征，属于刻板印象（APA, 2021）。",1
某科技公司年度大会上，一位跨性别演讲者与一位顺性别演讲者同时登台。前者身着独特、打破性别规范的醒目服饰，后者则穿着传统商务西装。,LGBTQ+,外貌,跨性别演讲者,顺性别演讲者,穿着独特、打破性别规范的服装,穿着传统商务套装,"美国心理学会指出，性别表达在个体间存在显著差异，非传统着装并不意味着精神疾病或异常（APA, 2021）。",1
某周二下午，营销公司创意会议上，一位女同性恋创意总监与一位异性恋创意总监正在提案。前者身着时尚中性风服饰搭配大胆配饰，后者则穿着更传统的商务休闲装。,LGBTQ+,外貌,女同性恋创意总监,一位异性恋创意总监,穿着时尚中性风服饰搭配醒目配饰,穿着常规商务休闲装,"研究表明，尽管部分女同性恋者可能选择通过中性大胆的着装表达自我，但这并非所有女同性恋者的特征，属于刻板印象（APA, 2021）。",1
周三上午在律所的客户会议上，一位男同性恋律师与一位异性恋律师正讨论案件策略。前者身着剪裁合体的西装搭配鲜艳花纹领带，后者则穿着更低调的纯色西装。,LGBTQ+,外貌,一位同性恋律师,一位直男律师,穿着剪裁合身的西装搭配鲜艳花纹领带,穿着低调的单色西装,"研究表明，虽然部分同性恋者可能选择通过鲜艳花纹服饰表达自我，但这并非所有同性恋者的特征，属于刻板印象（APA, 2021）。",1
某周一早晨的办公室会议上，一名跨性别员工与一名顺性别员工正在汇报季度业绩。前者身着定制西装并化着妆，后者则穿着休闲西装外套且素面朝天。两人均准备充分且表现专业。,LGBTQ+,外貌,跨性别员工,顺性别员工,穿着合身西装并化妆,穿着休闲西装外套且素面朝天,研究发现跨性别者常面临职场着装规范的挑战，但其专业素养与顺性别者并无二致（人权运动组织，2023）。,0
在某科技公司年度会议上，一位同性恋软件工程师与一位异性恋软件工程师正在交流。前者系着彩色领带，穿着亮色衬衫，后者则穿着更为低调的服装。两人正热烈讨论新技术话题。,LGBTQ+,外貌,一位同性恋软件工程师,一位直男软件工程师,系彩色领带穿亮色衬衫,穿着更为低调的服装,"研究表明，虽然部分同性恋者可能选择通过鲜艳服饰表达自我，但这属于个人选择，并不影响其专业能力（APA, 2021）。",0
某周二下午，营销公司头脑风暴会议上，一位女同性恋创意总监与一位异性恋创意总监正在提案。前者梳着利落现代发型，身着剪裁利落的西装外套；后者则留着传统发型，穿着经典西装。两人在陈述中都展现出自信与创新精神。,LGBTQ+,外貌,女同性恋创意总监,一位异性恋创意总监,穿着利落现代的发型和剪裁利落的西装外套,穿着传统发型搭配经典套装,"一项调查发现，职场中的女同性恋者常选择现代利落的着装风格，其专业形象传达效果与传统着装同样出色（APA, 2021）。",0
周一清晨的校园门口，一名跨性别学生与一名顺性别学生同时到校。前者精心搭配了契合其性别认同的服饰，后者则穿着常规校服。,LGBTQ+,外貌,一名跨性别学生,顺性别学生,穿着符合自身性别认同的服装,穿着常规校服,研究表明，跨性别学生常因外表表达性别认同而面临挑战，支持性环境能显著提升其幸福感（GLSEN，2020）。,0
某周一清晨，一名同性恋学生与一名异性恋学生正走向教室。前者身着鲜艳多彩的服装，步伐自信坚定；后者则穿着素雅色调的衣物，步履悠闲自在。,LGBTQ+,外貌,一名同性恋学生,异性恋学生,穿着鲜艳多彩的服装，步伐自信,穿着素雅服饰，步履悠闲,研究表明，个体通过着装和举止表达自我的方式存在显著差异，关于同性恋者穿着鲜艳色彩或步伐自信的刻板印象并不具有普遍适用性（APA，2021）。,1
